sample_type,H0,T,T_ratio,t0,sigma1,xi,zfr_R,L,log10_x,log_x_offset,number_low_zeros,slow,s1,low_weight_base,low_weight_tail,low_reciprocal_base,low_reciprocal_tail,low_error_base,low_error_tail,low_total,zfr_factor,high_weight_part,high_reciprocal_part,high_error_part,high_bracket,high_total,hybrid_zero_bound,ch_H0_zero_bound,ch_same_T_zero_bound,zero_ratio_H0,zero_ratio_same_T,truncation_H0,truncation_T,truncation_saving,ch_H0_combined,hybrid_combined,combined_ratio,combined_margin,hybrid_combined_wins,high_fraction
random,3.0001753328000000000000000000e12,3.0001753328000000000000000000e14,100.00000000000000000000000000,20000.000000000000000000000000,0.70000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,33.356516551755027705240176598,14.486551073941693935835764868,0.021654518611411383622021724196,22491,4.9273990011936453537098274264e14,0.023032850249880258685275725514,9.0155097160494385229883177708e-6,0.00096349520178674166106889792829,1.3195646296069971391325146034e-9,4.6110532849157217604943961219e-17,1.4329951190182627910708951105e-20,5.7776832392774827854700753096e-18,0.00097251203106747260913506500346,0.83525740515913101770393614786,35.745032688467391038892739563,2.4429292484962555409722654561e-12,2.3403053043864198836308003616e-13,42.795229910784232448791820042,35.745032688470067998671674461,35.746005200501135471280809526,6.4910272764066118120130157358e-6,8.9210395167844625582371300281e-6,5.5069873655329759794170155209e6,4.0069327272059408702447403090e6,1.0471363520804003986785406528e-12,1.0471363520804003986785406528e-14,1.0366649885595963946917552463e-12,6.4910283235429638924134144143e-6,35.746005200501145942644330330,5.5069864771426681586437611048e6,-35.745998709472822399680437917,False,0.99997279382617406885426198451
random,3.0001753328000000000000000000e12,3.0001753328000000000000000000e14,100.00000000000000000000000000,20000.000000000000000000000000,0.80000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,33.356516551755027705240176598,14.486551073941693935835764868,0.021654518611411383622021724196,22491,4.9273990011936453537098274264e14,0.023032850249880258685275725514,9.0155097160494385229883177708e-6,0.027104136306598333972818235790,1.3195646296069971391325146034e-9,1.4819313762792195291564939331e-15,1.4329951190182627910708951105e-20,1.6749936775992547312923803376e-16,0.027113153135880662463412353576,0.83525740515913101770393614786,35.745032688467391038892739563,2.4429292484962555409722654561e-12,2.3403053043864198836308003616e-13,42.795229910784232448791820042,35.745032688470067998671674461,35.772145841605948661135086815,6.4910272764066118120130157358e-6,8.9210395167844625582371300281e-6,5.5110145618443870245898847514e6,4.0098629508705296169338147241e6,1.0471363520804003986785406528e-12,1.0471363520804003986785406528e-14,1.0366649885595963946917552463e-12,6.4910283235429638924134144143e-6,35.772145841605959132498607619,5.5110136728044096222886221299e6,-35.772139350577635589534715205,False,0.99924205963891755594063317287
random,3.0001753328000000000000000000e12,3.0001753328000000000000000000e14,100.00000000000000000000000000,20000.000000000000000000000000,0.90000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,33.356516551755027705240176598,14.486551073941693935835764868,0.021654518611411383622021724196,22491,4.9273990011936453537098274264e14,0.023032850249880258685275725514,9.0155097160494385229883177708e-6,0.76156953722994587661738818214,1.3195646296069971391325146034e-9,4.6843309846287194603670071451e-14,1.4329951190182627910708951105e-20,4.8462633636951086224745433591e-15,0.76157855405927824525044824309,0.83525740515913101770393614786,35.745032688467391038892739563,2.4429292484962555409722654561e-12,2.3403053043864198836308003616e-13,42.795229910784232448791820042,35.745032688470067998671674461,36.506611242529346243922122704,6.4910272764066118120130157358e-6,8.9210395167844625582371300281e-6,5.6241654345256666189255852063e6,4.0921925268735884417409638166e6,1.0471363520804003986785406528e-12,1.0471363520804003986785406528e-14,1.0366649885595963946917552463e-12,6.4910283235429638924134144143e-6,36.506611242529356715285643508,5.6241645272321265839600985803e6,-36.506604751501033172321751095,False,0.97913861275702147111191535470
random,3.0001753328000000000000000000e12,3.0001753328000000000000000000e14,100.00000000000000000000000000,20000.000000000000000000000000,0.95000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,33.356516551755027705240176598,14.486551073941693935835764868,0.021654518611411383622021724196,22491,4.9273990011936453537098274264e14,0.023032850249880258685275725514,9.0155097160494385229883177708e-6,4.0368041817797124975517051532,1.3195646296069971391325146034e-9,2.6209367552942826578074144785e-13,1.4329951190182627910708951105e-20,2.6059060726025867981802578274e-14,4.0368131986092813293478106860,0.83525740515913101770393614786,35.745032688467391038892739563,2.4429292484962555409722654561e-12,2.3403053043864198836308003616e-13,42.795229910784232448791820042,35.745032688470067998671674461,39.781845887079349328019485147,6.4910272764066118120130157358e-6,8.9210395167844625582371300281e-6,6.1287442176798718379479476259e6,4.4593285134800621450711145375e6,1.0471363520804003986785406528e-12,1.0471363520804003986785406528e-14,1.0366649885595963946917552463e-12,6.4910283235429638924134144143e-6,39.781845887079359799383005951,6.1287432289873977676941420500e6,-39.781839396051036256419113538,False,0.89852624712116769215402143901
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,5.0317485179181005302459259658e-12,9.6866094959087161896651859678e-9,8.5429811077042302124627614263e-25,8.1937137738748776428165719657e-18,1.1040964358597941504506176825e-23,0.000048591453779970225949937169557,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.68046277018906673980255307544,0.000047649084437944556403631094443,0.000047989588121409036481000085975,14280.710284691042729064047667,14179.383420994601178174977052,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.68046277019001868194080798489,14280.709970878116871924909477,-0.68041512110453360103232395340,False,0.99992859057701794753715102003
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.50010000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,5.0390707883975585399506310869e-10,9.6866094959087161896651859678e-9,8.5562063495330485475558199175e-23,8.1937137738748776428165719657e-18,1.1057208072094139096524371039e-21,0.000048591952655300548967078242610,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.68046277068794207012557021651,0.000047649084437944556403631094443,0.000047989588121409036481000085975,14280.710295160820610582922428,14179.383431390092155528452096,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.68046277068889401226382512596,14280.709981347894523359934647,-0.68041512160340893135534109447,False,0.99992858984392904479054506500
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.50100000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,5.1062925513065110376433663640e-9,9.6866094959087161896651859678e-9,8.6776915447429804950421362570e-22,8.1937137738748776428165719657e-18,1.1206348650939348598588014601e-20,0.000048596555040773026605096825622,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.68046277529032754260320823509,0.000047649084437944556403631094443,0.000047989588121409036481000085975,14280.710391749989673663698963,14179.383527293925729470491139,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.68046277529127948474146314455,14280.710077937061463797031590,-0.68041512620579440383297911305,False,0.99992858308080109345003657782
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.51000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,5.8485425705621247257838300517e-8,9.6866094959087161896651859678e-9,1.0027248198768542327794132474e-20,8.1937137738748776428165719657e-18,1.2854944216952680826390819637e-19,0.000048649934173927467843889583438,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.68046282866946069704444702785,0.000047649084437944556403631094443,0.000047989588121409036481000085975,14280.711512005158982513069727,14179.384639600474795846564197,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.68046282867041263918270193731,14280.711198192206153917638787,-0.68041517958492755827421790581,False,0.99992850464107046838564489166
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.55000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,5.7266831873742525962398891752e-7,9.6866094959087161896651859678e-9,1.0285578037375367487610280518e-19,8.1937137738748776428165719657e-18,1.2691195785313415027128649276e-18,0.000049164117066960505254924270854,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.68046334285235373008185806254,0.000047649084437944556403631094443,0.000047989588121409036481000085975,14280.722303039217625965419947,14179.395354068199173980592169,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.68046334285330567222011297199,14280.721989226027653594315048,-0.68041569376782059131162894050,False,0.99992774905866218264862281128
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.60000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,3.0595584489675036422565341425e-6,9.6866094959087161896651859678e-9,5.8905182525791824028598853540e-19,8.1937137738748776428165719657e-18,6.8685108639740975773835206169e-18,0.000051651007197196669224887143000,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.68046582974248396624582802541,0.000047649084437944556403631094443,0.000047989588121409036481000085975,14280.774494810781987238855739,14179.447175520051283472166711,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.68046582974343590838408293486,14280.774180996445048441676818,-0.68041818065795082747559890337,False,0.99992409463496977722192437975
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.70000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,0.000060758206393210327026795835595,9.6866094959087161896651859678e-9,1.3531997750985476143973011632e-17,8.1937137738748776428165719657e-18,1.4048473970931612357361541354e-16,0.00010934965514158605178419751404,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.68052352839042835562838733578,0.000047649084437944556403631094443,0.000047989588121409036481000085975,14281.985402609430937213094457,14180.649491484889684662911589,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.68052352839138029776664224524,14281.985088768483087375870915,-0.68047587930589521685815821374,False,0.99983931539384065171479771656
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.80000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,0.0011488674973652933963486998516,9.6866094959087161896651859678e-9,2.9220887578885425518887382814e-16,8.1937137738748776428165719657e-18,2.7373499873785977966897468607e-15,0.0011974589461165446632318086805,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.68161163768140331423983494695,0.000047649084437944556403631094443,0.000047989588121409036481000085975,14304.821293452035687522698149,14203.323353328049223598030157,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.68161163768235525637808985640,14304.820979109246276824492724,-0.68156398859687017546960582491,False,0.99824319468753516645015243148
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.90000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,0.021668964090337662308829538818,9.6866094959087161896651859678e-9,6.1999954859716780811476970190e-15,8.1937137738748776428165719657e-18,5.3163635319045952998425108140e-14,0.021717555539145247647654497826,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.70213173427443201722425763609,0.000047649084437944556403631094443,0.000047989588121409036481000085975,14735.471679185111077586825434,14630.918117032101750966941189,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.70213173427538395936251254555,14735.471355378348342998830844,-0.70208408518989887845402851406,False,0.96906911555338300286191169441
random,3.0001753328000000000000000000e12,3.3001928660800000000000000000e12,1.1000000000000000000000000000,20000.000000000000000000000000,0.95000000000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.369631329013851458682850583,12.755068821723584036431377272,0.54462930205400164505672649569,22491,5.4201389013130099272828012080e12,0.023032850249880258685275725514,0.000048581762138717605589977836778,0.094100998980323463467168336354,9.6866094959087161896651859678e-9,2.8420217789065900183641336384e-14,8.1937137738748776428165719657e-18,2.3420391467378459867655684189e-13,0.094149590429334309307651128230,0.83252041808700675529171201779,0.68041417873335290842890500807,2.1631296137296676621734403218e-13,1.7175481863251634321666729055e-12,0.81729428366305443074024004808,0.68041417873528676957660313827,0.77456376916462107888425426650,0.000047649084437944556403631094443,0.000047989588121409036481000085975,16255.585564783907905421575168,16140.246238518433092187526348,1.0471363520804003986785406528e-12,9.5194213825490945334412786620e-13,9.5194213825490945334412786620e-14,0.000047649085485080908484031493121,0.77456376916557302102250917595,16255.585207571120843019886389,-0.77451612008008794011402514446,False,0.87844823863776111220105629490
